,_id,name
1072,1072,SNORA17B
1073,1073,LOC105369908
1074,1074,Speech Disorders
1075,1075,KDM7A
1076,1076,TACC1P1
1077,1077,RN7SKP248
1078,1078,ACAT1
1079,1079,C2orf27AP3
1080,1080,LOC100128593
1081,1081,LINC01350
1082,1082,TYW1B
1083,1083,Hematologic Activity Alteration
1084,1084,DAD1
1085,1085,LOC112577537
1086,1086,LOC105376340
1087,1087,LPX1
1088,1088,negative regulation of amino acid transport
1089,1089,LOC116183058
1090,1090,VDI
1091,1091,BEAN1
1092,1092,LINC01114
1093,1093,LOC105373937
1094,1094,Methylergometrine
1095,1095,arginase activity
1096,1096,CHCHD3
1097,1097,NPY5R
1098,1098,positive regulation of gluconeogenesis by positive regulation of transcription from RNA polymerase II promoter
1099,1099,Myringitis
1100,1100,LOC107985536
1101,1101,LOC105375594
1102,1102,NSP1
1103,1103,LOC730100
1104,1104,DGKH
1105,1105,C6orf132
1106,1106,presynaptic membrane
1107,1107,box H/ACA snoRNA binding
1108,1108,DNAJC19P9
1109,1109,cholesterol biosynthetic process
1110,1110,MMS21
1111,1111,RPS6P21
1112,1112,TIMELESS
1113,1113,TRBV6-3
1114,1114,SRP14P4
1115,1115,Carfilzomib
1116,1116,regulation of branching involved in mammary gland duct morphogenesis
1117,1117,WDFY3-AS1
1118,1118,mannosylation
1119,1119,SST2
1120,1120,RN7SKP24
1121,1121,POLDIP2
1122,1122,negative regulation of intrinsic apoptotic signaling pathway
1123,1123,nuclear migration along microtubule
1124,1124,nuclear envelope disassembly
1125,1125,establishment of T cell polarity
1126,1126,positive regulation of low-density lipoprotein particle receptor biosynthetic process
1127,1127,Epididymal tenderness
1128,1128,LOC105373068
1129,1129,ANKS6
1130,1130,GPR157
1131,1131,LOC100419848
1132,1132,LOC105375262
1133,1133,Methoxsalen
1134,1134,AQP7P2
1135,1135,ZDHHC17
1136,1136,LBH
1137,1137,"Phase I biotransformations, non P450"
1138,1138,RNU6-275P
1139,1139,C8A
1140,1140,LOC100421541
1141,1141,DUP5P13
1142,1142,XKRYP6
1143,1143,DEFB133
1144,1144,SNX18P26
1145,1145,Volume plasma increased
1146,1146,PIBF1
1147,1147,LOC105377097
1148,1148,MFT1
1149,1149,FAM186B
1150,1150,AD5
1151,1151,LOC285819
1152,1152,LOC100505797
1153,1153,quinone metabolic process
1154,1154,WDR92
1155,1155,LOC105374690
1156,1156,VHC1
1157,1157,phosphatase inhibitor activity
1158,1158,ELF3
1159,1159,IGSF22
1160,1160,LOC107986357
1161,1161,detection of calcium ion
1162,1162,Long-term potentiation
1163,1163,Peptic ulcer
1164,1164,female genitalia development
1165,1165,End stage liver disease
1166,1166,positive regulation of myeloid cell apoptotic process
1167,1167,DEFB135
1168,1168,Mononeuropathy
1169,1169,LINC01106
1170,1170,LOC110121467
1171,1171,spindle organization
1172,1172,regulation of protein homotetramerization
1173,1173,PSORS6
1174,1174,RNA5SP351
1175,1175,Migraine
1176,1176,nucleoside catabolic process
1177,1177,CCC2
1178,1178,regulation of phosphoprotein phosphatase activity
1179,1179,macromolecule glycosylation
1180,1180,Rad51
1181,1181,exonucleolytic trimming involved in rRNA processing
1182,1182,DRE2
1183,1183,SLC22A23
1184,1184,LOC151760
1185,1185,spermidine acetylation
1186,1186,positive regulation of protein-glutamine gamma-glutamyltransferase activity
1187,1187,RPS15AP39
1188,1188,FPR2
1189,1189,LOC105379460
1190,1190,LOC105369761
1191,1191,MED19
1192,1192,CELIAC11
1193,1193,RPSAP13
1194,1194,SLC44A3P1
1195,1195,LOC105371354
1196,1196,PIGV
1197,1197,RPS10P12
1198,1198,CTAA2
1199,1199,cellular response to triacyl bacterial lipopeptide
1200,1200,atrial cardiac muscle cell to AV node cell communication
1201,1201,LOC105376193
1202,1202,SKM1
1203,1203,PPIAP38
1204,1204,TTN
1205,1205,pore formation in membrane of other organism
1206,1206,MIR3943
1207,1207,LINC01827
1208,1208,PET8
1209,1209,Phentolamine
1210,1210,APTX
1211,1211,negative regulation of cytokine activity
1212,1212,NEDD8
1213,1213,MIR1972-1
1214,1214,LOC107985421
1215,1215,embryo development ending in birth or egg hatching
1216,1216,SNA3
1217,1217,RPL17P33
1218,1218,arylesterase activity
1219,1219,LOC107984579
1220,1220,LOC105378733
1221,1221,RPL42B
1222,1222,RPS26P22
1223,1223,PEX11B
1224,1224,Protriptyline
1225,1225,IGHV2-5
1226,1226,protein localization to microtubule organizing center
1227,1227,RPL29P4
1228,1228,RNY3P4
1229,1229,LOC102724410
1230,1230,RN7SL743P
1231,1231,Polyenes
1232,1232,succinyl-CoA hydrolase activity
1233,1233,LOC107987043
1234,1234,FBA1
1235,1235,LOC112352680
1236,1236,Potassium nitrate
1237,1237,LINC02720
1238,1238,LOC116268444
1239,1239,RNU1-94P
1240,1240,Miscellaneous transport and binding events
1241,1241,TRIM51CP
1242,1242,TRIM43
1243,1243,DCUN1D4
1244,1244,KRTAP7-1
1245,1245,lysophospholipase activity
1246,1246,LOC105370450
1247,1247,membrane to membrane docking
1248,1248,RN7SL824P
1249,1249,BARD1
1250,1250,C9orf139
1251,1251,LOC110120750
1252,1252,MRX84
1253,1253,WDR77
1254,1254,dense fibrillar component
1255,1255,CCL24
1256,1256,OR4A46P
1257,1257,Chronic leukaemia
1258,1258,SNORD116-26
1259,1259,negative regulation of interferon-beta production
1260,1260,zymogen granule membrane
1261,1261,GSDME
1262,1262,PBCA
1263,1263,C5orf64
1264,1264,STARD4-AS1
1265,1265,RNF11P1
1266,1266,NHP6B
1267,1267,regulation of transcription elongation from RNA polymerase II promoter
1268,1268,Arthralgia of temporomandibular joint
1269,1269,LOC110121473
1270,1270,LOC107986238
1271,1271,striated muscle myosin thick filament assembly
1272,1272,BSC6
1273,1273,Cefamandole nafate
1274,1274,MIR5701-2
1275,1275,TUBGCP3
1276,1276,ventricular zone neuroblast division
1277,1277,regulation of intracellular protein transport
1278,1278,LOC112268437
1279,1279,MIR6765
1280,1280,LOC105372151
1281,1281,RBM39
1282,1282,organophosphate biosynthetic process
1283,1283,Angioimmunoblastic T-cell lymphoma
1284,1284,LOC114803476
1285,1285,LOC101928008
1286,1286,PSMC1P1
1287,1287,Anaphylactoid reaction
1288,1288,MTND4P14
1289,1289,ERVK-13
1290,1290,LOC112272558
1291,1291,mitochondrial fusion
1292,1292,CDIP1
1293,1293,RPS12P29
1294,1294,LOC112679198
1295,1295,"retromer, tubulation complex"
1296,1296,PRELID3BP5
1297,1297,checkpoint clamp complex
1298,1298,KIR2DL3
1299,1299,Rad54l
1300,1300,LOC105371207
1301,1301,TIMM17BP1
1302,1302,glycine catabolic process
1303,1303,CRP
1304,1304,LOC105376074
1305,1305,CLIP4
1306,1306,LINC02367
1307,1307,RPGRIP1
1308,1308,LOC115801439
1309,1309,THBS2
1310,1310,LINC00407
1311,1311,NT5C3B
1312,1312,PARD6B
1313,1313,E-cadherin signaling events
1314,1314,MIR1288
1315,1315,LOC107985334
1316,1316,RNF144B
1317,1317,NRF2 pathway
1318,1318,negative regulation of phosphatidylinositol 3-kinase signaling
1319,1319,LOC102723444
1320,1320,Regulation of innate immune responses to cytosolic DNA
1321,1321,Application site hyperaesthesia
1322,1322,LOC112577481
1323,1323,LOC107986899
1324,1324,PTPN2P2
1325,1325,"inositol-1,3,4,5-tetrakisphosphate 5-phosphatase activity"
1326,1326,ATP6V0E1P2
1327,1327,regulation of leukocyte migration
1328,1328,MAP4K5
1329,1329,LSM14B
1330,1330,OR4G1P
1331,1331,SNORD113-4
1332,1332,LOC105378518
1333,1333,PIH1
1334,1334,positive regulation of purine nucleotide biosynthetic process
1335,1335,NCOA1
1336,1336,Gastrointestinal perforation
1337,1337,positive regulation of cell cycle phase transition
1338,1338,RNA5SP447
1339,1339,RN7SL509P
1340,1340,STM1
1341,1341,RHBDD3
1342,1342,MIR5689HG
1343,1343,LOC105369580
1344,1344,pre-mRNA intronic binding
1345,1345,MIR548AC
1346,1346,LOC105371277
1347,1347,PARD3B
1348,1348,RPL23AP82
1349,1349,CCAT2
1350,1350,ANKMY1
1351,1351,Oxazolidinones
1352,1352,Methazolamide
1353,1353,metanephros development
1354,1354,purine nucleoside monophosphate biosynthetic process
1355,1355,response to leptin
1356,1356,NUP210L
1357,1357,regulation of cell cycle arrest
1358,1358,GRIK4
1359,1359,Gadodiamide
1360,1360,LOC105370335
1361,1361,oxo-acid-lyase activity
1362,1362,VN1R27P
1363,1363,RN7SL284P
1364,1364,inactivation of MAPKK activity
1365,1365,XYLT1
1366,1366,TCAF1P1
1367,1367,RPS12P24
1368,1368,mRNA 5'-splice site recognition
1369,1369,Paroxysmal atrial tachycardia
1370,1370,PHBP8
1371,1371,UBOX5-AS1
1372,1372,XBP1
1373,1373,KIAA0930
1374,1374,pyruvate dehydrogenase (acetyl-transferring) kinase activity
1375,1375,SCT1
1376,1376,PNLIPRP2
1377,1377,LOC110121354
1378,1378,LOC100507156
1379,1379,LOC107986091
1380,1380,TUL1
1381,1381,epithelial cell apoptotic process
1382,1382,negative regulation of maintenance of mitotic sister chromatid cohesion
1383,1383,Kaposi's varicelliform eruption
1384,1384,PRSS16
1385,1385,Frovatriptan
1386,1386,Rap guanyl-nucleotide exchange factor activity
1387,1387,LINC01750
1388,1388,WG
1389,1389,protein processing involved in protein targeting to mitochondrion
1390,1390,KLHL4
1391,1391,KCNJ10
1392,1392,ZBTB42
1393,1393,POLM
1394,1394,LOC105379275
1395,1395,LOC112268318
1396,1396,Ticagrelor
1397,1397,Hyperventilation
1398,1398,RANBP17
1399,1399,MIR646
1400,1400,neuron projection arborization
1401,1401,PST2
1402,1402,LINC02076
1403,1403,OR8B5P
1404,1404,Ejaculation failure
1405,1405,Lid sulcus deepened
1406,1406,negative regulation of cell cycle
1407,1407,CLEC4G
1408,1408,Brain stem glioma
1409,1409,MYP19
1410,1410,LOC105373527
1411,1411,FAM8A2P
1412,1412,RNU6-1287P
1413,1413,Neurofibromatosis
1414,1414,DENND10
1415,1415,NTAN1P2
1416,1416,GARP complex
1417,1417,LOC105371120
1418,1418,OR8H2
1419,1419,LINC02120
1420,1420,Rhinorrhoea
1421,1421,MIS18BP1
1422,1422,TRPC5OS
1423,1423,TNFAIP8L2
1424,1424,TCF21
1425,1425,Lubiprostone
1426,1426,LOC105377552
1427,1427,DSL1
1428,1428,response to antineoplastic agent
1429,1429,UGT1A11P
1430,1430,Beta oxidation of palmitoyl-CoA to myristoyl-CoA
1431,1431,ND2
1432,1432,SLC25A52
1433,1433,Eye pain
1434,1434,regulation of histone H3-K9 acetylation
1435,1435,phytosteroid biosynthetic process
1436,1436,MIR514B
1437,1437,LOC107986780
1438,1438,Benign vaginal neoplasm
1439,1439,SNRPEP9
1440,1440,LOC112543431
1441,1441,NMLFS
1442,1442,stress response to copper ion
1443,1443,LOC442427
1444,1444,BANF1P3
1445,1445,LOC107984377
1446,1446,MRPL51
1447,1447,cellular response to organonitrogen compound
1448,1448,RPS2P23
1449,1449,YARS1
1450,1450,RNA5SP289
1451,1451,LOC102724048
1452,1452,RN7SL188P
1453,1453,SSK1
1454,1454,MIR6736
1455,1455,positive regulation of protein import
1456,1456,RPSAP58
1457,1457,Central Nervous System Stimulation
1458,1458,rb
1459,1459,Oesophageal haemorrhage
1460,1460,L-serine ammonia-lyase activity
1461,1461,establishment of mitotic spindle localization
1462,1462,LOC112997540
1463,1463,IGKV1-8
1464,1464,LOC105372719
1465,1465,LOC106783574
1466,1466,MET2
1467,1467,GLULP1
1468,1468,serine/threonine protein kinase complex
1469,1469,TRL-AAG2-1
1470,1470,response to cGMP
1471,1471,ARF4
1472,1472,heart induction
1473,1473,MOSPD2
1474,1474,EFNA2
1475,1475,"transferase activity, transferring phosphorus-containing groups"
1476,1476,ARGFX
1477,1477,RBM17P2
1478,1478,TINCR
1479,1479,SLFN11
1480,1480,ZNF175
1481,1481,FBXL7
1482,1482,RPL18P6
1483,1483,PIK3CD
1484,1484,branched-chain amino acid transmembrane transporter activity
1485,1485,catechol-containing compound biosynthetic process
1486,1486,LOC107985876
1487,1487,Hyperalgesia
1488,1488,poly(ADP-ribose) glycohydrolase activity
1489,1489,LOC109279247
1490,1490,CBF2
1491,1491,CPNE5
1492,1492,SEPTIN14P7
1493,1493,Trp53bp1
1494,1494,protein serine/threonine phosphatase complex
1495,1495,DUS3
1496,1496,LOC105379188
1497,1497,LOC112268171
1498,1498,LINC02060
1499,1499,RPS26P43
1500,1500,COPS2
1501,1501,INO80C
1502,1502,LOC102724805
1503,1503,SIT4
1504,1504,ZFR
1505,1505,NOXRED1
1506,1506,MOB1B
1507,1507,dendritic cell differentiation
1508,1508,HMGN2P17
1509,1509,NME1
1510,1510,cellular response to vitamin
1511,1511,LOC727978
1512,1512,RNU6-927P
1513,1513,IL6R
1514,1514,RNF223
1515,1515,DNA dealkylation
1516,1516,LOC105371005
1517,1517,OR51I2
1518,1518,FCF1
1519,1519,CHRNA2
1520,1520,GAPDHP42
1521,1521,monocarboxylic acid metabolic process
1522,1522,LOC105375840
1523,1523,positive regulation of histone H3-K27 methylation
1524,1524,succinate-CoA ligase (GDP-forming) activity
1525,1525,AGPAT3
1526,1526,CDKL5
1527,1527,CSPG4P1Y
1528,1528,LOC105377437
1529,1529,ERG12
1530,1530,Plasmalogen biosynthesis
1531,1531,Chlorhexidine
1532,1532,HAO1
1533,1533,LOC107985068
1534,1534,NPY1
1535,1535,Oxyphencyclimine
1536,1536,RFC2
1537,1537,MIR141
1538,1538,LOC100422696
1539,1539,Proline catabolism
1540,1540,pyramidal neuron development
1541,1541,LOC107986633
1542,1542,EIPR1-IT1
1543,1543,OR7E12P
1544,1544,DEL6Q24Q25
1545,1545,LOC107984226
1546,1546,ISM1
1547,1547,DUSP11
1548,1548,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen"
1549,1549,Reticulocytosis
1550,1550,single thymine insertion binding
1551,1551,LOC102723933
1552,1552,RN7SKP109
1553,1553,RMD8
1554,1554,SRA1
1555,1555,MIR6090
1556,1556,embryonic epithelial tube formation
1557,1557,MIR937
1558,1558,CLEC4D
1559,1559,LOC113939981
1560,1560,Toxicity of botulinum toxin type E (BoNT/E)
1561,1561,BEND2
1562,1562,Cabergoline
1563,1563,lactose synthase activity
1564,1564,Cevimeline
1565,1565,LOC105377385
1566,1566,IGKV2OR2-2
1567,1567,LOC105372504
1568,1568,prostaglandin secretion
1569,1569,phosphatidylinositol-4-phosphate phosphatase activity
1570,1570,CHL1-AS2
1571,1571,Tendon rupture
1572,1572,GBP2
1573,1573,LOC105370101
1574,1574,cellular biogenic amine catabolic process
1575,1575,LOC110120953
1576,1576,Anal discomfort
1577,1577,TRI-AAT3-1
1578,1578,AKR1B1
1579,1579,FRMPD2
1580,1580,deoxyribonuclease II activity
1581,1581,SNORA48
1582,1582,Abnormal eye movements NOS
1583,1583,LINC02612
1584,1584,TMN3
1585,1585,LOC105376533
1586,1586,PNT1
1587,1587,Paresthesia of limbs
1588,1588,LOC285191
1589,1589,ZFPM1
1590,1590,LINC02275
1591,1591,LOC105374094
1592,1592,INA17
1593,1593,TMEM39B
1594,1594,PAX4
1595,1595,LOC110121120
1596,1596,LOC107985729
1597,1597,Vitamin K
1598,1598,LOS1
1599,1599,vascular cancer
1600,1600,SHFL1
1601,1601,TMPRSS11CP
1602,1602,Feeling abnormal
1603,1603,extracellular matrix constituent conferring elasticity
1604,1604,PREX1
1605,1605,cardiac muscle cell proliferation
1606,1606,VPS41
1607,1607,MTND4LP20
1608,1608,LOC105379041
1609,1609,Vaginal disorder
1610,1610,endoplasmic reticulum tubular network membrane
1611,1611,RPL21P127
1612,1612,MTMR6
1613,1613,LOC100287014
1614,1614,ZNF117
1615,1615,neuropeptide binding
1616,1616,MYCBP2-AS1
1617,1617,PHO13
1618,1618,TSPAN17
1619,1619,Single umbilical artery
1620,1620,SMAD1-AS2
1621,1621,CASKP1
1622,1622,MIR4784
1623,1623,DNA strand elongation involved in DNA replication
1624,1624,LOC105373261
1625,1625,fibroblast growth factor-activated receptor activity
1626,1626,RNU6-451P
1627,1627,IFNAR2
1628,1628,HMGB1P43
1629,1629,SLC7A13
1630,1630,CCDC172
1631,1631,LOC105370854
1632,1632,mitochondrial DNA repair
1633,1633,intraciliary transport involved in cilium assembly
1634,1634,RNU6-766P
1635,1635,Simeprevir
1636,1636,CD4
1637,1637,NBPF17P
1638,1638,ubiquitin-protein transferase activator activity
1639,1639,LOC442132
1640,1640,SPTAN1
1641,1641,LOC105377286
1642,1642,HSDL2
1643,1643,SNTG1
1644,1644,positive regulation of amyloid fibril formation
1645,1645,negative regulation of immune system process
1646,1646,NUT1
1647,1647,SNORA103
1648,1648,RPL12P12
1649,1649,LOC113002596
1650,1650,LOC107986546
1651,1651,CDHR3
1652,1652,LOC105370373
1653,1653,ISCA1P2
1654,1654,LOC107984111
1655,1655,Hyaluronic acid
1656,1656,LOC111500310
1657,1657,ZDHHC19
1658,1658,KLHL23
1659,1659,mammary gland morphogenesis
1660,1660,ALG1L14P
1661,1661,MTND1P21
1662,1662,USP9YP24
1663,1663,AQY3
1664,1664,SPRED3
1665,1665,LRIG2
1666,1666,PCNX4
1667,1667,LOC100422440
1668,1668,LOC105377073
1669,1669,Finasteride
1670,1670,regulation of endodermal cell differentiation
1671,1671,Circadian rhythm sleep disorder
1672,1672,TRK-TTT8-1
1673,1673,LOC100270647
1674,1674,TPM3P1
1675,1675,LOC116158500
1676,1676,Notch-HLH transcription pathway
1677,1677,asparaginyl-tRNA aminoacylation
1678,1678,MANEALP1
1679,1679,negative regulation of macrophage migration
1680,1680,GABPA
1681,1681,mitochondrial tricarboxylic acid cycle enzyme complex
1682,1682,T-helper cell differentiation
1683,1683,response to antipsychotic drug
1684,1684,PRAMEF10
1685,1685,Alfentanil
1686,1686,RN7SL553P
1687,1687,AARS1
1688,1688,COA4
1689,1689,LOC100652955
1690,1690,epiboly
1691,1691,FAM90A8P
1692,1692,ARHGAP15
1693,1693,DFFB
1694,1694,RPL3
1695,1695,SPA17
1696,1696,LAT2
1697,1697,SMAD1-AS1
1698,1698,CBP3
1699,1699,CGNL1
1700,1700,FKBP14
1701,1701,NVL
1702,1702,LOC110121005
1703,1703,TRNAN-GUU
1704,1704,G protein-coupled serotonin receptor activity
1705,1705,YJR026W
1706,1706,NAP1L4P3
1707,1707,F8A1
1708,1708,MIR500A
1709,1709,RPL36AP49
1710,1710,GJD2
1711,1711,asparaginase activity
1712,1712,AFG3
1713,1713,activation of transmembrane receptor protein tyrosine kinase activity
1714,1714,RPL30P13
1715,1715,HSPB3
1716,1716,TRAV36DV7
1717,1717,DNA biosynthetic process
1718,1718,NCBP2-AS1
1719,1719,LOC102724603
1720,1720,OAF1
1721,1721,RNU7-192P
